scid,context,doc_name,doc_context,rcid,similarity
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""5.3若在变更实施过程中遇到执行结果与预期结果不一致、执行时间滞后于预估时间、变更实施引发非预期的生产事件、执行过程中断、变更操作与变更方案不一致等情况时，变更实施人应立即向值班人员、变更经理和信息技术部门负责人报告，分行信息技术部门负责人组织采取应急措施。"",2908,0.10256410256410256
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行应用系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更需由分行信息技术部门负责人审批同意后方可实施。"",2907,0.10869565217391304
25,"vpn tunnel show 对照变更前记录，查看隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于通过自动同步方式变更的灾备环境变更，变更实施完成后不再进行后评价，灾备环境沿用生产环境变更后评价结果；对于灾备环境独立进行的变更，由负责应急与灾备管理的室对变更执行情况、变更实施后的运行情况进行记录和后评价，后评价内容应包括因变更引起的问题数量、问题发生的原因，整改措施、责任人及完成时限等。"",2859,0.07142857142857142
25,"vpn tunnel show 对照变更前记录，查看隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""普通变更实施完成后，信息技术部门负责生产运行的室对变更执行情况、因变更引起的生产问题进行记录和后评价，后评价内容应包括因变更引起的生产问题数量、问题发生的原因，整改措施、责任人及完成时限等。负责制度与操作管理的室负责对变更操作的合规性进行抽查审计。"",2843,0.08333333333333333
15,"    厂商提供的冷备机加点上线，与线上主机（已返厂检修送回设备）形成热备。",附件：1.华夏银行总行信息系统设备验收流程.doc,""设备厂商及供货商授权经办人意见：我方保证完全按照合同提供设备并承诺相关保修等服务。设备厂商：                  供货商：                              "",811,0.24242424242424243
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（3）生产数据移交应通过受控网络（不得通过办公自动化系统）或受控传输介质，通过受控网络传输不得在生产高峰期进行，通过受控介质传输，应由我行两人或两人以上使用受控介质传输，禁止在无我行两人或两人以上监督的情况下通过第三方（如快递等）进行传输。特殊情况需要其他方式传递的，需在《华夏银行生产数据交接登记表》中说明，并经生产数据管理部门负责人授权。"",1582,0.08163265306122448
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）数据使用期限到期后，如遇特殊情况需要延期使用的，生产数据使用部门在数据使用期限到期前5个工作日内提出延期申请，经本部门负责人审批同意后可延期使用。"",1585,0.1568627450980392
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）数据使用期限到期后，如遇特殊情况需要延期使用的，生产数据使用部门在数据使用期限到期前5个工作日内提出延期申请，经分管行领导审批同意后可延期使用。"",1592,0.1568627450980392
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.5.2目前最重要的敏感数据主要包括以下字段组合：客户名称、账户名称、账户余额、客户密码、公司营业执照号及税务登记号、客户电话号码、客户地址以及客户姓名、身份证号、工作单位、收入水平、信用情况等中级安全等级以上的数据。"",1571,0.1
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.6重大变更、常规变更和标准变更实施人进入机房或操作间实施变更时，要按照出入机房、操作间要求提出申请，经批准后方可在机房或操作间实施变更，在提交进出机房、操作间申请时，需填写已经批准并计划执行的变更号，变更完成后需将变更完成情况告知值班人员，并在一个工作日内完成变更流程的确认。变更实施时如需使用操作系统用户口令，还应按照我行用户口令管理的相关要求进行申请及使用。"",2880,0.05555555555555555
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""若数据下载用途是提供给第三方的，分行生产数据使用部门需起草签报，会签分行内控合规部门，报分管行领导审批通过后，作为数据下载申请的附件提交。签报内容、附件要求及第三方对数据要求紧急情况的处理流程参照7.2.2条款执行。分行内控合规部门对第三方要求提供数据相关文件的合规性进行审核。"",1552,0.07317073170731707
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.4实施过程中出现执行结果与预期结果不一致、执行时间滞后于预估时间、变更实施引发非预期的生产事件、执行过程中断等情况时，实施人应立即向值班经理和所在室负责人报告，值班经理向部门分管负责人或变更总指挥、涉及的关键系统风险总包负责人报告，部门分管负责人或变更总指挥负责组织采取应急措施。"",2878,0.0963855421686747
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.5任何人不得随意携带保存有生产数据的存储介质离开机房（数据下载和备份异地存放运送除外）。生产数据使用部门应指定专人做好防盗措施，防止数据丢失或被盗，若发生数据丢失或被盗，应当及时向信息技术部门负责生产运行的室报告。"",1521,0.12307692307692308
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.11764705882352941
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.2调出或异地存放的生产数据存储介质（采用自动备份远程复制机制除外）必须具有明确的标识，注明备份内容、备份日期等重要信息。"",1518,0.15
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.1信息技术部门负责生产系统数据存储介质的保管，生产数据存储介质的异地存放（采用自动备份远程复制机制除外）、调出、归还，应在《华夏银行生产数据存储介质存放登记表》（模板参见附件3）中登记。"",1517,0.11320754716981132
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.3数据存储介质的存放要满足介质对环境的要求。总、分行要在具备一定的防盗、防水、防火、防磁设施和抗震能力的场所进行备份数据的同城异地存放。"",1519,0.125
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.7由科技开发部门负责系统应用维护的室牵头，信息技术部负责系统管理的室配合，按照信息系统的分类，依据本细则在各系统运维手册中制定相应的备份与恢复验证测试详细方案及操作步骤，包括日常备份、特殊日期备份以及备份的具体日期、时间、备份方式、备份介质、保存期限、数据恢复验证测试频率等。"",1514,0.07407407407407407
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.6外部机构或业务部门有特殊要求的信息系统，其业务数据备份与恢复验证测试应满足相关要求。"",1513,0.17647058823529413
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于通过自动同步方式变更的灾备环境变更，变更实施完成后不再进行后评价，灾备环境沿用生产环境变更后评价结果；对于灾备环境独立进行的变更，由负责应急与灾备管理的室对变更执行情况、变更实施后的运行情况进行记录和后评价，后评价内容应包括因变更引起的问题数量、问题发生的原因，整改措施、责任人及完成时限等。"",2859,0.11363636363636363
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""普通变更实施完成后，信息技术部门负责生产运行的室对变更执行情况、因变更引起的生产问题进行记录和后评价，后评价内容应包括因变更引起的生产问题数量、问题发生的原因，整改措施、责任人及完成时限等。负责制度与操作管理的室负责对变更操作的合规性进行抽查审计。"",2843,0.10526315789473684
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行生产系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更审批要求如下："",2838,0.11904761904761904
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统服务级别为四、五级信息系统的备份数据恢复业务验证测试每年进行1次，其他服务级别的无需进行备份数据恢复业务验证测试。业务验证测试可以在灾备环境中进行，也可以将备份数据恢复到数据恢复环境，再将数据导入其它环境进行。"",1507,0.09230769230769231
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""如备份数据不能正确恢复，应立即查找原因，排除故障。原则上每次恢复验证测试采用全量数据恢复，即恢复业务系统某一时段的所有业务数据，涉及敏感数据的恢复需双人操作。"",1508,0.11538461538461539
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""业务数据恢复验证测试的目的在于验证备份数据的有效性和可恢复性，具体分为备份数据恢复技术验证测试与业务验证测试，其中技术验证测试由信息技术部门负责系统管理的室负责组织方案制定与实施，业务验证测试由相关业务部门负责组织方案制定与实施。恢复验证测试方案应具有详细的操作步骤和数据恢复是否成功的验证方法与标准。"",1505,0.08888888888888889
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施完成后1个月内，由负责变更组织的室按照监管要求，向监管部门或其派出机构提交总结报告材料，内容包括但不限于：变更方案执行情况、效果，问题发现和处理情况，后续改进措施；如变更失败，应详细说明失败原因。"",2801,0.09375
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.05194805194805195
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（5）变更受理室负责人对变更方案进行审核，涉及到生产环境中断服务的变更申请，由变更受理室负责人组织召开变更评审会，并结合变更评审情况，对变更方案进行完善。"",2816,0.13043478260869565
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.05673758865248227
21,"需要验证 vpn tunnel show信息",附件：5.华夏银行下载生产数据申请审批表（总行）.doc,""下载数据内容（需明确现有信息系统的功能或功能组合无法满足数据下载需求）："",2426,0.2857142857142857
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4生产数据备份、清理和恢复验证测试"",1480,0.3157894736842105
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""信息技术部门根据人民银行、银监会、公安部等部门对信息系统安全等级保护的要求，结合我行实际情况，参照其系统服务级别对信息系统进行分级，共分为五级，五级最高，一级最低。各系统生产数据备份与恢复验证测试以其系统服务级别要求为基线标准。"",1482,0.15151515151515152
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.2.3业务数据备份"",1488,0.42857142857142855
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统级备份由信息技术部门负责系统管理的室负责，基于AIX平台系统服务级别为三、四、五级的信息系统每年进行1次，保存期限为1年，备份方式主要采用磁带备份或备份软件集中备份；系统服务级别为一、二级以及非AIX平台的信息系统主要采用对基础软件安装介质进行刻盘保存与磁盘克隆的方式备份，不同平台不同基础软件、不同版本基于不同介质各备份2套。"",1487,0.0625
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）系统服务级别为四、五级信息系统的数据应实现异地同步复制，每日日结后进行全量数据备份，备份磁带保存期限为3个月；年末、结息日等特定业务日期实行双份备份，一份本地存放，另一份同城异地存放，其中年末数据备份永久保存，结息日等数据备份保存期限为15年。"",1489,0.08
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.2.1生产数据备份类别"",1484,0.4
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.2生产数据备份"",1483,0.42857142857142855
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""生产数据备份分为系统级备份、业务数据备份与应用程序备份。系统级备份是指生产系统所使用的操作系统、数据库、中间件等基础软件的备份；业务数据备份是指生产系统所产生的数据文件、数据记录以及数据库归档日志等数据的备份；应用程序备份是指应用程序相关程序代码以及配置文件的备份。"",1485,0.10126582278481013
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）系统服务级别为三级信息系统的数据备份要求为每日进行全量数据备份，备份磁带保存期限为3个月；年末生产数据实行双份备份并永久保存，一份本地存放，另一份同城异地存放。"",1490,0.11320754716981132
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（5）支持集中备份信息系统的业务数据备份，由信息技术部门负责系统管理的室负责实施；由于基础软件、产品自身限制等原因不支持集中备份的信息系统，由科技开发部门负责系统应用维护的室负责实施。没有业务数据的系统，如视频会议系统、桌面管控管理系统等，无需进行业务数据备份。存放客户或银行内部账务数据的系统，包含总账系统以及向总账系统提供账务数据的系统，年末生产数据备份实行双份备份，一份本地保存，另一份同城异地保存，保存期限为永久保存。"",1493,0.06722689075630252
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（4）对于系统服务级别为一级及未定级的信息系统，业务数据量低于2T（含）时，至少每周进行一次全量数据备份，数据量超过2T小于10T（含）时，至少每2周做一次全量数据备份，数据量超过10T时，每月做一次全量数据备份；除全量数据备份外，每日进行增量备份或日志备份。数据量小于10T（含）的系统，数据备份保存期限为3个月；数据量大于10T的系统，数据备份保存期限为2个月。"",1492,0.05714285714285714
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.3.3外单位人员对我行存放生产数据的设备或介质进行维修、维护时，以及有关设备或介质需送交外单位维修、维护前，由信息技术部门设备归口管理室确认设备或介质内的生产数据已经清除或消磁，并提交《华夏银行生产数据存储介质消磁登记表》。"",1499,0.11764705882352941
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.3.2 信息技术部负责系统管理的室负责对离线备份数据进行清理，清理时应对存储介质进行消磁操作，并做好消磁记录。清理完成后，清理人员提交《华夏银行生产数据存储介质消磁登记表》（模板参见附件1）"",1498,0.10909090909090909
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""1.4生产数据的备份方案实施、下载、非计划性修改等必须双人进行，一人操作，一人复核。"",1460,0.1935483870967742
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）信息技术部门负责制定数据备份与恢复验证测试要求；负责集中备份与恢复验证测试环境建设；负责集中备份软件部署、生产数据集中备份及集中备份作业执行结果检查，存储介质管理、备份数据恢复技术验证测试等工作；负责采取必要的安全措施，确保数据传输安全；负责分析生产数据下载、非计划性修改等对生产运行的影响。"",1466,0.12048192771084337
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""2.1.2分行信息技术部门为本分行生产数据管理部门，负责生产数据备份与恢复验证测试、下载实施、非计划性修改等工作。"",1468,0.2222222222222222
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）科技开发部门负责根据数据备份与恢复验证测试要求制定各系统的数据备份与恢复验证测试方案；负责非集中备份数据的备份以及备份作业执行结果检查；负责生产数据下载、非计划性修改等技术方案（包括脱敏方案）的制定与实施。"",1467,0.09375
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""1.3本细则中数据管理工作包括生产数据的备份、恢复验证测试、保密、下载、传输、非计划性修改，生产数据备份介质的保管、销毁等内容。"",1459,0.20512820512820512
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责对与本部门相关的生产数据提出加密、备份需求；审核与本条线相关生产数据下载、非计划性修改等使用申请及业务方案的合法性和合规性；组织备份数据恢复业务验证测试等工作。"",1474,0.18518518518518517
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""二、根据信息系统安全等级保护要求，细化调整了生产数据备份和恢复验证测试要求。"",1443,0.20689655172413793
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施前4周和1周，应用系统阶段版本等变更由科技开发部门分管负责人或以上人员牵头，负责项目管理的室组织完成风险评估；不涉及应用系统版本变化的操作系统、数据库、中间件、硬件升级，网络变更，生产机房、灾备机房基础设施和环境改造、场地迁移等由信息技术部门分管负责人或以上人员牵头，负责科技安全的室组织完成风险评估。评估内容包括系统功能缺陷、客户信息泄露、业务中断、交易缓慢或其他因素造成的操作风险、法律风险和声誉风险等。"",2770,0.05084745762711865
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更实施前20个工作日，总行相关业务部门负责将变更情况向其业务相关的外联机构通告。"",2784,0.18181818181818182
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""③紧急变更是指根据特殊情况（如生产系统故障）需要紧急执行的普通变更。"",2751,0.2222222222222222
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更是指影响全辖或一家（含）以上分行系统服务、业务中断时间3小时（含）以上的重要信息系统以及支持其运行的基础设施变更，包括应用系统阶段版本变更、重大生产环境和硬件变更、网络及核心系统应用架构变更等；其他对我行重要业务运营及重要信息系统的可用性、完整性、安全性具有较大潜在影响的变更等。重大变更计划需经分管信息科技的行领导审批同意，并正式发布。"",2747,0.057692307692307696
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（4）涉及基础设施的重大变更应提供基础设施基本信息：包括机房和网络方案。机房方案包括机房等级、地址、供配电系统、消防、空调、弱电系统、机房加固、机房空间规划以及机房验收报告等；网络方案包括网络架构分区、核心网络备份情况，以及区域间、外联网、互联网边界安全措施与网络监控措施等。"",2764,0.16
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（5）采取外包方式完成的重大变更，应提交外包服务机构情况、外包服务内容、外包风险评估报告等。"",2765,0.1875
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重要信息系统基本信息：包括系统名称、业务功能，操作系统、数据库、中间件情况，应用架构、技术架构、数据架构，生产主机备份方案、数据备份方案，运行管理部门和维护支持人员及联系方式，是否已具备灾备环境等。"",2762,0.25
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（4）检查和评估变更的执行情况，确保变更工作的合规性。"",2731,0.2608695652173913
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）本细则所称系统环境和硬件变更是指生产机房、灾备机房基础设施变更、场地迁移，服务器、存储、安全设备等硬件的变更等。"",2741,0.15384615384615385
10,"将厂商提供的冷备机配置（即主机配置）导入返厂检修完毕的主机。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（三）核对设备原厂信息，包括序列号和配置、用户信息、保修级别和日期等内容，检查原厂商提供的设备清单与合同要求是否一致。"",68,0.21052631578947367
8,"使用厂商提供的冷备机，返厂检修完毕的主机，做线下 主备切换测试。",附件：1.华夏银行总行信息系统设备验收流程.doc,""设备厂商及供货商授权经办人意见：我方保证完全按照合同提供设备并承诺相关保修等服务。设备厂商：                  供货商：                              "",811,0.18181818181818182
